"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"274","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 08:48:06,FALSE,NA,"430623789907320832",NA,"web","priyakkp",37,TRUE,FALSE,NA,NA
"275","Sachin Tendulkar taken Bharat Ratna,  now bharat ratna must be having  #ThankYouSachin type feeling.",FALSE,1,NA,2014-02-04 08:46:50,FALSE,NA,"430623470800478208",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","MaiAbhishek",0,FALSE,FALSE,NA,NA
"276","RT @rachitmathur5: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving #BharatRatna #Than…",FALSE,0,NA,2014-02-04 08:42:22,FALSE,NA,"430622345602953216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharmilaZone",2,TRUE,FALSE,NA,NA
"277","Lets get this trending again #ThankYouSachin",FALSE,0,NA,2014-02-04 08:40:07,FALSE,NA,"430621778793091072",NA,"web","SiyaSpeaks_",0,FALSE,FALSE,NA,NA
"278","@BCCI  #ThankYouSachin is it still on??",FALSE,0,"BCCI",2014-02-04 08:39:54,FALSE,NA,"430621724737286144","185142711","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Siddharth_Vin0d",1,FALSE,FALSE,NA,NA
"279","And there you go again, another milestone. Now the youngest &amp; the only sportsperson ever to receive a Bharat Ratan. #Sachin #ThankYouSachin",FALSE,0,NA,2014-02-04 08:38:57,FALSE,NA,"430621485082750977",NA,"web","NeyoTalks",0,FALSE,FALSE,NA,NA
"280","Finaly Bharat Ratna got Sachin Tendulkar ,Congratulations to Bharat Ratna !And #ThankyouSachin for giving us so many awesome moments",FALSE,0,NA,2014-02-04 08:37:14,FALSE,NA,"430621053287530496",NA,"web","_SharmaJee",0,FALSE,FALSE,NA,NA
"281","Congrats sir! Bharat Ratna Sachin @sachin_rt @Sachin_Official #Thankyousachin",FALSE,0,NA,2014-02-04 08:36:45,FALSE,NA,"430620930692227072",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","dencerkenny",0,FALSE,FALSE,NA,NA
"282","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 08:36:30,FALSE,NA,"430620867479867392",NA,"web","imRangaAshutosh",37,TRUE,FALSE,NA,NA
"283","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 08:35:32,FALSE,NA,"430620627666350080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","varun_yadav",37,TRUE,FALSE,NA,NA
"284","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-04 08:35:16,FALSE,NA,"430620557923475456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vigneshraj_B",9,TRUE,FALSE,NA,NA
"285","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 08:35:08,FALSE,NA,"430620523605680128",NA,"web","vshnchelseafc",37,TRUE,FALSE,NA,NA
"286","@sachin_rt A very big congratulations for the #BharatRatna :D U truly deserve this Sir. @BCCI @mipaltan #ThankYouSachin for everything!!",FALSE,0,"sachin_rt",2014-02-04 08:34:30,FALSE,NA,"430620365195194368","135421739","web","ItsNg100",0,FALSE,FALSE,NA,NA
"287","RT @greesh56789: I dedicate this award to my mother and to all the mothers of India:@Sachin_rt 1st sportsman 2 receive #BharatRatna #ThankY…",FALSE,0,NA,2014-02-04 08:34:29,FALSE,NA,"430620363262029824",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","sureshkinng",1,TRUE,FALSE,NA,NA
"288","I dedicate this award to my mother and to all the mothers of India:@Sachin_rt 1st sportsman 2 receive #BharatRatna #ThankYouSachin #legend",FALSE,0,NA,2014-02-04 08:32:35,FALSE,NA,"430619884188213248",NA,"web","greesh56789",1,FALSE,FALSE,NA,NA
"289","@sachin_rt Another proud moment for a Sachinian #BHARATRATNA #proudofyou #ThankYouSachin",FALSE,0,"sachin_rt",2014-02-04 08:24:55,FALSE,NA,"430617954305064960","135421739","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Vinothkumaar03",0,FALSE,FALSE,NA,NA
"290","भारतरत्न सचिन रमेश तेंडुलकर#SaluteTheLegend #BharatRatna #ThankYouSachin https://t.co/g1N6fK5ncd",FALSE,0,NA,2014-02-04 08:23:26,FALSE,NA,"430617581586620416",NA,"<a href=""http://manageflitter.com"" rel=""nofollow"">ManageFlitter</a>","Team10dulkar",0,FALSE,FALSE,NA,NA
"291","Afterall Bharat Ratna gets Sachin ""God"".#proudmoment #ThankYouSachin",FALSE,0,NA,2014-02-04 08:22:04,FALSE,NA,"430617237414629376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohan10854",0,FALSE,FALSE,NA,NA
"292","#BharatRatnaSachinTendulkar
#BharatRatnaSachinTendulkar
#ThankYouSachin
#ThankYouSachin",FALSE,0,NA,2014-02-04 08:21:57,FALSE,NA,"430617207135940609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",0,FALSE,FALSE,NA,NA
"293","#BharatRatnaSachinTendulkar
#ThankYouSachin",FALSE,0,NA,2014-02-04 08:21:17,FALSE,NA,"430617040034885632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",0,FALSE,FALSE,NA,NA
"294","#@sachin_rt becomes the youngest and first Sportsperson to receive the #bharath rathna award. #ThankYouSachin",FALSE,0,NA,2014-02-04 08:18:17,FALSE,NA,"430616284070309888",NA,"web","SNarimattathil",0,FALSE,FALSE,NA,NA
"295","RT @Vikashkojha: Today Sachin will achieve Bharat Ratna. ..#ThankYouSachin",FALSE,0,NA,2014-02-04 08:15:34,FALSE,NA,"430615599585038336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImWhoooIm",2,TRUE,FALSE,NA,NA
"296","Presentation of #BharatRatna to #Prof.CNRRao &amp; #Sachin Tendulkar - LIVE: http://t.co/GlgH4rhssp #ThankyouSachin",FALSE,0,NA,2014-02-04 08:14:47,FALSE,NA,"430615405434925057",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Shailesh_Varade",0,FALSE,FALSE,NA,NA
"297","He's God. ""@mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin""",FALSE,0,NA,2014-02-04 08:12:10,FALSE,NA,"430614743863152640",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","tulasipavan",0,FALSE,FALSE,NA,NA
"298","Once again come up with #ThankYouSachin for being honoured with #BharatRatna You Desere it..and C.N.Rao too",FALSE,0,NA,2014-02-04 08:11:32,FALSE,NA,"430614586266378240",NA,"web","Harsha547",0,FALSE,FALSE,NA,NA
"299","Our Anmol Ratna is now Bharat Ratna! Congratulations Sir Sachin Ramesh Tendulkar #ThankYouSachin #MissingYouSachin :D",FALSE,0,NA,2014-02-04 08:09:12,FALSE,NA,"430613999034437632",NA,"<a href=""http://www.WindowsPhone.com/"" rel=""nofollow"">Windows Phone</a>","parthraje",0,FALSE,FALSE,NA,NA
"300","#respect #srt Sachin Tendulkar #ThankYouSachin http://t.co/Av48ztncaw",FALSE,0,NA,2014-02-04 08:07:27,FALSE,NA,"430613559983091713",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","varun230785",0,FALSE,FALSE,NA,NA
"301","RT @TrendsmapIndia: #thankyousachin is now trending in India http://t.co/SSXtbl8B12",FALSE,0,NA,2014-02-04 08:07:19,FALSE,NA,"430613524092436480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ActorVijayFan",2,TRUE,FALSE,NA,NA
"302","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 08:07:00,FALSE,NA,"430613446942416896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ActorVijayFan",87,TRUE,FALSE,NA,NA
"303","भारतरत्न सचिन रमेश तेंडुलकर
#SaluteTheLegend #BharatRatna #ThankYouSachin  https://t.co/o1hXx7CydU",FALSE,0,NA,2014-02-04 08:06:12,FALSE,NA,"430613244026179584",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","GaneshBansod",0,FALSE,FALSE,NA,NA
"304","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 08:05:06,FALSE,NA,"430612968691093504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","abhi_im4u",87,TRUE,FALSE,NA,NA
"305","RT @Sportskeeda: I'll continue to bat for India and try my best to give the people of India a reason to smile: Sachin Tendulkar #BharatRatn…",FALSE,0,NA,2014-02-04 08:05:04,FALSE,NA,"430612959220338689",NA,"web","SachinTendFC",1,TRUE,FALSE,NA,NA
"306","RT @vibhassalvi: Congratulations to @sachin_rt on winning the Bharat Ratna award,,, 
Always made us proud #ThankYouSachin #aSACHINfanforever",FALSE,0,NA,2014-02-04 08:02:37,FALSE,NA,"430612343085486080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lil2krazylyf",1,TRUE,FALSE,NA,NA
"307","Actually so proud of @sachin_rt #thankyousachin",FALSE,0,NA,2014-02-04 08:02:21,FALSE,NA,"430612274378575872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lil2krazylyf",0,FALSE,FALSE,NA,NA
"308","Congratulations to @sachin_rt on winning the Bharat Ratna award,,, 
Always made us proud #ThankYouSachin #aSACHINfanforever",FALSE,0,NA,2014-02-04 08:01:30,FALSE,NA,"430612060695564288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vibhassalvi",1,FALSE,FALSE,NA,NA
"309","The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 08:00:31,FALSE,NA,"430611812602503169",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","rv09",0,FALSE,FALSE,NA,NA
"310","RT @shameemeb: Congrats @sachin_rt for becoming the youngest person to receive bharat ratna. #ThankYouSachin #salutethelegend",FALSE,0,NA,2014-02-04 07:59:46,FALSE,NA,"430611626987773952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merin_kumar",2,TRUE,FALSE,NA,NA
"311","RT @HeadlinesToday: I will continue to bat for India even though cricket has stopped, says Sachin  after conferment of Bharat Ratna on him.…",FALSE,0,NA,2014-02-04 07:58:08,FALSE,NA,"430611212888313856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sachin0689",3,TRUE,FALSE,NA,NA
"312","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 07:58:08,FALSE,NA,"430611212813205504",NA,"web","praveen2209dr5",37,TRUE,FALSE,NA,NA
"313","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 07:54:54,FALSE,NA,"430610401458282496",NA,"web","bhavpreet_dhatt",37,TRUE,FALSE,NA,NA
"314","Remember the moment! 12:07 PM 1 + 2 + 0 + 7 = ""10"" SACHIN TENDULKAR GETS BHARAT RATNA AWARD!
#ThankYouSachin
@ICC @sachin_rt @BCCI",FALSE,0,NA,2014-02-04 07:54:44,FALSE,NA,"430610357950742528",NA,"web","SanchitDesai",0,FALSE,FALSE,NA,NA
"315","RT @HeadlinesToday: I will continue to bat for India even though cricket has stopped, says Sachin  after conferment of Bharat Ratna on him.…",FALSE,0,NA,2014-02-04 07:54:29,FALSE,NA,"430610297171091456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7_inali_3",3,TRUE,FALSE,NA,NA
"316","""Humility"" Sachin Ramesh Tendulkar summed up in one word. #ThankYouSachin #BharatRatna @sachin_rt",FALSE,0,NA,2014-02-04 07:54:08,FALSE,NA,"430610205521739776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","addygunners",0,FALSE,FALSE,NA,NA
"317","RT @rachitmathur5: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving #BharatRatna #Than…",FALSE,0,NA,2014-02-04 07:53:38,FALSE,NA,"430610080136826880",NA,"web","ritesh91",2,TRUE,FALSE,NA,NA
"318","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 07:51:55,FALSE,NA,"430609650048704512",NA,"web","Vishwadeepakjha",37,TRUE,FALSE,NA,NA
"319","I will continue to bat for India even though cricket has stopped, says Sachin  after conferment of #BharatRatna on him #ThankYouSachin",FALSE,0,NA,2014-02-04 07:50:18,FALSE,NA,"430609243574509568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachitmathur5",0,FALSE,FALSE,NA,NA
"320","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 07:50:01,FALSE,NA,"430609171805786112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VivekRaaj",37,TRUE,FALSE,NA,NA
"321","I will continue to bat for India even though cricket has stopped, says Sachin  after conferment of Bharat Ratna on him. #ThankYouSachin",FALSE,5,NA,2014-02-04 07:49:36,FALSE,NA,"430609067917053952",NA,"web","HeadlinesToday",3,FALSE,FALSE,NA,NA
"322","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:49:29,FALSE,NA,"430609035906150400",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","143harshad",87,TRUE,FALSE,NA,NA
"323","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:49:14,FALSE,NA,"430608976456065026",NA,"web","coolnavss",87,TRUE,FALSE,NA,NA
"324","Would continue to bat for India,even though have retired,will try my best to give Indians a reason to smile-SRT. #ThankYouSachin",FALSE,1,NA,2014-02-04 07:48:18,FALSE,NA,"430608739503439872",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","DEDHIAR",0,FALSE,FALSE,NA,NA
"325","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-04 07:47:23,FALSE,NA,"430608510175293440","185142711","web","nirveshdave",0,FALSE,FALSE,NA,NA
"326","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:47:20,FALSE,NA,"430608495193239552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashu_roxxxx",87,TRUE,FALSE,NA,NA
"327","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-04 07:47:18,FALSE,NA,"430608488155213826",NA,"web","Xaverian_Arnab",9,TRUE,FALSE,NA,NA
"328","Sachin Bharat Ratna Tendulkar
#SRT
#ThankYouSachin
#BharatRatna",FALSE,0,NA,2014-02-04 07:45:46,FALSE,NA,"430608103026208768",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PratikPuri",0,FALSE,FALSE,NA,NA
"329","I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:45:31,FALSE,NA,"430608040660713472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachitmathur5",2,FALSE,FALSE,NA,NA
"330","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-04 07:44:47,FALSE,NA,"430607855100493825",NA,"web","virbhadrasingh",9,TRUE,FALSE,NA,NA
"331","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-04 07:44:02,FALSE,NA,"430607665438269441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","danger_khilona",9,TRUE,FALSE,NA,NA
"332","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:43:40,FALSE,NA,"430607571645235201",NA,"web","praveen2209dr5",87,TRUE,FALSE,NA,NA
"333","Bharat Ratna won Sachin Tendulkar today. #ThankYouSachin",FALSE,0,NA,2014-02-04 07:43:33,FALSE,NA,"430607544008990720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShreyasRishabh",0,FALSE,FALSE,NA,NA
"334","#ThankYouSachin http://t.co/nSESHkfkxc",FALSE,0,NA,2014-02-04 07:43:32,FALSE,NA,"430607538938077184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nabeelalsafa",0,FALSE,FALSE,NA,NA
"335","I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #ThankYouSachin",FALSE,10,NA,2014-02-04 07:42:43,FALSE,NA,"430607336218972160",NA,"web","HeadlinesToday",9,FALSE,FALSE,NA,NA
"336","Another record.. first sportsman to receive Bharat Ratna!!!!! #salutethelegend #thankyousachin — feeling excited",FALSE,0,NA,2014-02-04 07:42:22,FALSE,NA,"430607244934533120",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ManiSenkuttuvan",0,FALSE,FALSE,NA,NA
"337","I will continue to bat for India even though cricket has stopped. -Sachin Tendulkar.
#ThankYouSachin",FALSE,0,NA,2014-02-04 07:41:17,FALSE,NA,"430606973159997440",NA,"web","ProjectA2J",0,FALSE,FALSE,NA,NA
"338","RT @baba_gyaandev: It still broke my heart..when that media guy said ""Purva Cricket khiladi Sachin Tendulkar"" ko Bharat Ratna se nawaaza ga…",FALSE,0,NA,2014-02-04 07:41:12,FALSE,NA,"430606952214052864",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Chota_Goldflake",3,TRUE,FALSE,NA,NA
"339","#SachinTendulkar becomes the youngest and first Sportsperson to receive the #BharatRatna award. #SaluteTheLegend #ThankYouSachin",FALSE,0,NA,2014-02-04 07:40:19,FALSE,NA,"430606731257708545",NA,"web","mischi3fmak3r",0,FALSE,FALSE,NA,NA
"340","#ThankYouSachin he deserve much more...",FALSE,0,NA,2014-02-04 07:39:18,FALSE,NA,"430606475442925568",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sachin_0707",0,FALSE,FALSE,NA,NA
"341","@sachin_rt  Congratulations :) and #ThankYouSachin :) #ProudFan https://t.co/yO1OqQDefQ",FALSE,0,"sachin_rt",2014-02-04 07:38:42,FALSE,NA,"430606323269390336","135421739","web","UmeSalmaa",0,FALSE,FALSE,NA,NA
"342","RT @Sportskeeda: I'd like to express my gratitude for all the love I've received: Sachin Tendulkar #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:37:39,FALSE,NA,"430606058969513985",NA,"web","ShounakM",1,TRUE,FALSE,NA,NA
"343","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:37:36,FALSE,NA,"430606046218842112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Swarnaksh",87,TRUE,FALSE,NA,NA
"344","#thankyousachin is now trending in #Mumbai http://t.co/SGugy08vLO",FALSE,0,NA,2014-02-04 07:36:46,FALSE,NA,"430605837678034944",NA,"<a href=""http://trendsmap.com/"" rel=""nofollow"">Trendsmap Alerting</a>","TrendsMumbai",0,FALSE,FALSE,"72.8562","19.0177"
"345","I'd like to express my gratitude for all the love I've received: Sachin Tendulkar #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:36:21,FALSE,NA,"430605731092365313",NA,"web","Sportskeeda",1,FALSE,FALSE,NA,NA
"346","I'll continue to bat for India and try my best to give the people of India a reason to smile: Sachin Tendulkar #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:35:54,FALSE,NA,"430605619888807937",NA,"web","Sportskeeda",1,FALSE,FALSE,NA,NA
"347","Happiness is to watch ur inspiration getting ""BHARAT RATNA AWARD""!!
#ThankYouSachin",FALSE,0,NA,2014-02-04 07:35:44,FALSE,NA,"430605575697608704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SawlaniHitesh",0,FALSE,FALSE,NA,NA
"348","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:35:32,FALSE,NA,"430605527932878848",NA,"web","Ashish515",87,TRUE,FALSE,NA,NA
"349","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:33:43,FALSE,NA,"430605069784854530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iromit19",87,TRUE,FALSE,NA,NA
"350","Just wanna say #ThankYouSachin",FALSE,0,NA,2014-02-04 07:32:17,FALSE,NA,"430604708323930113",NA,"web","Rajjo_",0,FALSE,FALSE,NA,NA
"351","RT ""@mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin"" #SRT #India",FALSE,0,"mipaltan",2014-02-04 07:30:41,FALSE,"430593117071224832","430604305389719552","106345557","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","c_chitnis",0,FALSE,FALSE,NA,NA
"352","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:29:03,FALSE,NA,"430603895614631937",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","pratikhkoli",87,TRUE,FALSE,NA,NA
"353","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:28:36,FALSE,NA,"430603782997569536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soodishav1995",87,TRUE,FALSE,NA,NA
"354","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:28:20,FALSE,NA,"430603716492668928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kirankumarnaidu",87,TRUE,FALSE,NA,NA
"355","Sachin Tendulkar is the only batsman who hit 6 centuries in #test cricket with Six 
#Bharatratna #Thankyousachin http://t.co/gvpMYRl3wN",FALSE,0,NA,2014-02-04 07:26:09,FALSE,NA,"430603164153556992",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Amiteshg1",0,FALSE,FALSE,NA,NA
"356","#SachinTendulkar is the only batsman who hit 6 centuries in #test cricket with Six  #Bharatratna #ThankYouSachin http://t.co/KcXgJC0L4s",FALSE,0,NA,2014-02-04 07:26:08,FALSE,NA,"430603160399253504",NA,"web","crickethunger",0,FALSE,FALSE,NA,NA
"357","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 07:23:04,FALSE,NA,"430602389477810176",NA,"web","Milaprathod",37,TRUE,FALSE,NA,NA
"358","RT @aneeshmadani: Of legends and firsts in Indian sport. RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http:/…",FALSE,0,NA,2014-02-04 07:21:56,FALSE,NA,"430602103656964097",NA,"web","kailashbathija",1,TRUE,FALSE,NA,NA
"359","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:19:59,FALSE,NA,"430601613124698112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","imAkshay_",87,TRUE,FALSE,NA,NA
"360","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:19:45,FALSE,NA,"430601552894517248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",87,TRUE,FALSE,NA,NA
"361","It still broke my heart..when that media guy said ""Purva Cricket khiladi Sachin Tendulkar"" ko Bharat Ratna se nawaaza gaya!! #ThankYouSachin",FALSE,0,NA,2014-02-04 07:19:44,FALSE,NA,"430601552055652352",NA,"web","baba_gyaandev",3,FALSE,FALSE,NA,NA
"362","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:19:39,FALSE,NA,"430601528563347456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kvkolli",87,TRUE,FALSE,NA,NA
"363","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:18:30,FALSE,NA,"430601238754119680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grvverma10",87,TRUE,FALSE,NA,NA
"364","RT @BajrangDas: @sachin_rt's favorite music star @MarkKnopfler, the lead guitarist of the rock band, Dire Straits. #thankyousachin http://t…",FALSE,0,NA,2014-02-04 07:16:58,FALSE,NA,"430600856098979840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChampBhatt",1,TRUE,FALSE,NA,NA
"365","@sachin_rt Congratulations !!!!! #BharatRatna #proud #ThankYouSachin #respect",FALSE,0,"sachin_rt",2014-02-04 07:15:31,FALSE,NA,"430600489340633088","135421739","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NehaNewaskar",0,FALSE,FALSE,NA,NA
