"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"87","Dil Aaj Kal Unplugged Song ft. Sona Mohapatra | #PuraniJeans #Youtube #NowPlaying ������ http://t.co/yynNO9FyaX",FALSE,1,NA,2014-05-06 05:28:15,FALSE,NA,"463550790859096064",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","DevanshiMadiyar",2,FALSE,FALSE,NA,NA
"88","RT @leechesfilm: RT @DMmovies: Here are the ratings for the weekend releases!

#TheAmazingSpiderMan2 - 3.2
#PuraniJeans - 2.1
#KyaDilliKyaL…",FALSE,0,NA,2014-05-06 05:22:02,FALSE,NA,"463549225138024450",NA,"web","KDKLTheMovie",1,TRUE,FALSE,NA,NA
"89","RT @PuraniJeansFilm: Checkout what the audience thought after they saw #PuraniJeans!

Book Now➔ http://t.co/jSdsbJuuO2 @MissMalini http://t…",FALSE,0,NA,2014-05-06 05:03:08,FALSE,NA,"463544468155928576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RAJDOSHI94",1,TRUE,FALSE,NA,NA
"90","Checkout what the audience thought after they saw #PuraniJeans!

Book Now➔ http://t.co/jSdsbJuuO2 @MissMalini http://t.co/BEfvjjUrvf",FALSE,1,NA,2014-05-06 05:00:41,FALSE,NA,"463543853166108672",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","PuraniJeansFilm",1,FALSE,FALSE,NA,NA
"91","RT @DMmovies: Here are the ratings for the weekend releases!

#TheAmazingSpiderMan2 - 3.2
#PuraniJeans - 2.1
#KyaDilliKyaLahore - 3.4",FALSE,0,NA,2014-05-06 03:56:28,FALSE,NA,"463527692403744768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","leechesfilm",1,FALSE,FALSE,NA,NA
"92","RT @DMmovies: Here are the ratings for the weekend releases!

#TheAmazingSpiderMan2 - 3.2
#PuraniJeans - 2.1
#KyaDilliKyaLahore - 3.4",FALSE,1,NA,2014-05-06 03:56:28,FALSE,NA,"463527692181458945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","phillumphile",2,FALSE,FALSE,NA,NA
"93","RT @DMmovies: Here are the ratings for the weekend releases!

#TheAmazingSpiderMan2 - 3.2
#PuraniJeans - 2.1
#KyaDilliKyaLahore - 3.4",FALSE,0,NA,2014-05-06 03:52:32,FALSE,NA,"463526701587128320",NA,"web","KDKLTheMovie",3,TRUE,FALSE,NA,NA
"94","RT @Tigerfan19: kya tum ho , kya tum ho wahi .... 
 Dil aaj kal meri sunta  nahi ......
 K.k is a killer ..... 
 #puraniJeans",FALSE,0,NA,2014-05-05 20:21:23,FALSE,NA,"463413165771202560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BeingSalmanKhon",1,TRUE,FALSE,NA,NA
"95","kya tum ho , kya tum ho wahi .... 
 Dil aaj kal meri sunta  nahi ......
 K.k is a killer ..... 
 #puraniJeans",FALSE,0,NA,2014-05-05 20:20:56,FALSE,NA,"463413052826996736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Tigerfan19",1,FALSE,FALSE,NA,NA
"96","@izaleite22 @BertantGabriela Good Night Hope u enjoying Positive reviews of #PuraniJeans :)",FALSE,0,"izaleite22",2014-05-05 20:10:47,FALSE,"463407920424968192","463410498734530560","942880368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TahilaniRahul",0,FALSE,FALSE,NA,NA
"97","RT @KRKBoxOffice: Weekend- #PuraniJeans 90 lakhs #KayaDilliKayaLahore 35 lakhs. Means both are super duper washout.",FALSE,0,NA,2014-05-05 19:51:48,FALSE,NA,"463405721908817920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnilNehra11",3,TRUE,FALSE,NA,NA
"98","#PuraniJeans nice story...Loved it !!!",FALSE,0,NA,2014-05-05 18:17:17,FALSE,NA,"463381934719004672",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","COOLERXXX",0,FALSE,FALSE,NA,NA
"99","Download » #PuraniJeans Movie Clik Below Link:

LINK=&gt;... http://t.co/9XBwTurvVs",FALSE,0,NA,2014-05-05 15:58:49,FALSE,NA,"463347089855238144",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Masti9xM",0,FALSE,FALSE,NA,NA
"100","Download » #PuraniJeans Movie Clik Below Link:

LINK=&gt;... http://t.co/Pov5NxTLJ6",FALSE,0,NA,2014-05-05 15:58:04,FALSE,NA,"463346902067470336",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NewzOk",0,FALSE,FALSE,NA,NA
